mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,zona_ocu,mayor_menor,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,estado_con,g_modelo_veh,sex_cond,edad_con,edad_con_grupo,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu,g_hora
enero,jueves,9.0,1.0,115.0,5,mayor,4,99,9999,jmc,ignorado,1,ignorado,hombre,19,15-19,2015,21571.0,,2015.0,2.0
enero,jueves,9.0,5.0,502.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21572.0,,2015.0,2.0
enero,jueves,11.0,14.0,1404.0,99,mayor,3,1,1989,land rover,ignorado,9,ignorado,hombre,28,25-29,2015,21573.0,,2015.0,2.0
enero,jueves,14.0,7.0,701.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21574.0,,2015.0,3.0
enero,viernes,18.0,1.0,101.0,4,mayor,1,2,2003,italika,ignorado,9,ignorado,hombre,81,60-64,2015,21575.0,,2015.0,4.0
enero,viernes,23.0,1.0,101.0,13,mayor,7,99,1993,jmc,ignorado,1,ignorado,hombre,34,30-34,2015,21576.0,,2015.0,4.0
enero,viernes,17.0,6.0,602.0,99,mayor,9,2,9999,italika,ignorado,9,ignorado,hombre,74,60-64,2015,21577.0,,2015.0,3.0
enero,viernes,0.0,6.0,602.0,99,mayor,2,4,2006,land rover,ignorado,9,ignorado,hombre,26,25-29,2015,21578.0,,2015.0,1.0
enero,viernes,14.0,12.0,1204.0,1,mayor,3,5,9999,land rover,ignorado,9,ignorado,hombre,45,45-49,2015,21579.0,,2015.0,3.0
enero,viernes,8.0,12.0,1218.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21580.0,,2015.0,2.0
enero,viernes,21.0,16.0,1601.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21581.0,,2015.0,4.0
enero,sabado,6.0,1.0,101.0,18,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21582.0,,2015.0,2.0
enero,sabado,9.0,1.0,103.0,99,mayor,1,1,1991,kia,ignorado,1,ignorado,hombre,39,35-39,2015,21583.0,,2015.0,2.0
enero,sabado,21.0,22.0,2217.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21584.0,,2015.0,4.0
enero,sabado,19.0,12.0,1215.0,99,mayor,3,1,1985,land rover,ignorado,2,ignorado,hombre,30,30-34,2015,21585.0,,2015.0,4.0
enero,sabado,22.0,12.0,1215.0,99,mayor,3,12,1993,movesa,ignorado,2,ignorado,hombre,28,25-29,2015,21586.0,,2015.0,4.0
enero,sabado,23.0,3.0,308.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21587.0,,2015.0,4.0
enero,domingo,16.0,1.0,101.0,18,mayor,4,1,9999,geo,ignorado,9,ignorado,hombre,19,15-19,2015,21588.0,,2015.0,3.0
enero,domingo,19.0,1.0,101.0,24,mayor,5,2,1989,jmc,ignorado,9,ignorado,hombre,19,15-19,2015,21589.0,,2015.0,4.0
enero,domingo,5.0,1.0,101.0,10,mayor,2,14,2008,daihatsu,ignorado,1,ignorado,mujer,34,30-34,2015,21590.0,,2015.0,1.0
enero,domingo,15.0,1.0,116.0,99,mayor,3,3,9999,italika,ignorado,1,ignorado,hombre,59,55-59,2015,21591.0,,2015.0,3.0
enero,domingo,7.0,20.0,2001.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21592.0,,2015.0,2.0
enero,domingo,21.0,20.0,2001.0,99,ignorado,14,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21593.0,,2015.0,4.0
enero,domingo,19.0,6.0,601.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21594.0,,2015.0,4.0
enero,domingo,18.0,16.0,1602.0,99,ignorado,3,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21595.0,,2015.0,4.0
enero,domingo,2.0,3.0,308.0,99,mayor,1,1,2006,avanti,ignorado,9,ignorado,hombre,23,20-24,2015,21596.0,,2015.0,1.0
enero,lunes,23.0,1.0,101.0,18,mayor,4,1,9999,kinlon,ignorado,9,ignorado,hombre,32,30-34,2015,21597.0,,2015.0,4.0
enero,lunes,19.0,1.0,115.0,5,mayor,4,5,9999,tvs apache,ignorado,9,ignorado,hombre,18,15-19,2015,21598.0,,2015.0,4.0
enero,lunes,12.0,1.0,108.0,7,mayor,2,2,2010,genesis,ignorado,9,ignorado,hombre,46,45-49,2015,21599.0,,2015.0,3.0
enero,lunes,3.0,20.0,2007.0,1,menor,4,5,9999,kinlon,ignorado,9,ignorado,hombre,15,15-19,2015,21600.0,,2015.0,1.0
enero,martes,7.0,1.0,101.0,18,mayor,1,6,2002,italika,ignorado,9,ignorado,hombre,40,40-44,2015,21601.0,,2015.0,2.0
enero,martes,21.0,1.0,114.0,99,mayor,1,7,9999,jmc,ignorado,9,ignorado,hombre,29,25-29,2015,21602.0,,2015.0,4.0
enero,martes,21.0,11.0,1101.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21603.0,,2015.0,4.0
enero,miercoles,12.0,1.0,101.0,5,ignorado,1,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21604.0,,2015.0,3.0
enero,miercoles,23.0,5.0,501.0,99,ignorado,4,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21605.0,,2015.0,4.0
enero,miercoles,12.0,17.0,1701.0,99,ignorado,3,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21606.0,,2015.0,3.0
enero,miercoles,5.0,4.0,401.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21607.0,,2015.0,1.0
enero,jueves,6.0,1.0,101.0,12,mayor,1,5,9999,internacional,ignorado,9,ignorado,hombre,29,25-29,2015,21608.0,,2015.0,2.0
enero,jueves,17.0,1.0,101.0,7,mayor,1,5,1999,geo,ignorado,9,ignorado,hombre,19,15-19,2015,21609.0,,2015.0,3.0
enero,jueves,17.0,20.0,2001.0,99,mayor,4,7,9999,great wall,ignorado,9,ignorado,hombre,42,40-44,2015,21610.0,,2015.0,3.0
enero,jueves,19.0,5.0,501.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21611.0,,2015.0,4.0
enero,jueves,5.0,18.0,1801.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21612.0,,2015.0,1.0
enero,viernes,18.0,1.0,101.0,11,mayor,12,6,9999,jmc,ignorado,1,ignorado,hombre,34,30-34,2015,21613.0,,2015.0,4.0
enero,viernes,19.0,1.0,115.0,99,mayor,4,1,9999,tvs apache,ignorado,1,ignorado,hombre,35,35-39,2015,21614.0,,2015.0,4.0
enero,viernes,16.0,10.0,1002.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21615.0,,2015.0,3.0
enero,viernes,21.0,16.0,1607.0,99,mayor,5,1,9999,lexus,ignorado,1,ignorado,hombre,61,60-64,2015,21616.0,,2015.0,4.0
enero,viernes,20.0,2.0,203.0,99,mayor,1,9,2005,jumbo,ignorado,1,ignorado,hombre,69,60-64,2015,21617.0,,2015.0,4.0
enero,viernes,13.0,7.0,701.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21618.0,,2015.0,3.0
enero,viernes,20.0,4.0,416.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21619.0,,2015.0,4.0
enero,sabado,21.0,1.0,102.0,99,ignorado,12,4,1983,lexus,ignorado,9,ignorado,ignorado,999,65-69,2015,21620.0,,2015.0,4.0
enero,sabado,22.0,1.0,108.0,4,mayor,3,1,1986,land rover,ignorado,9,ignorado,hombre,27,25-29,2015,21621.0,,2015.0,4.0
enero,sabado,23.0,1.0,110.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21622.0,,2015.0,4.0
enero,sabado,12.0,21.0,2101.0,99,mayor,4,99,9999,jmc,ignorado,9,ignorado,hombre,25,25-29,2015,21623.0,,2015.0,3.0
enero,sabado,18.0,20.0,2005.0,99,ignorado,3,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21624.0,,2015.0,4.0
enero,sabado,19.0,12.0,1216.0,99,mayor,14,1,2013,tvs apache,ignorado,9,ignorado,hombre,20,20-24,2015,21625.0,,2015.0,4.0
enero,sabado,14.0,16.0,1603.0,99,mayor,1,8,9999,land rover,ignorado,1,ignorado,hombre,48,45-49,2015,21626.0,,2015.0,3.0
enero,sabado,6.0,16.0,1601.0,99,ignorado,9,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21627.0,,2015.0,2.0
enero,sabado,9.0,7.0,701.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21628.0,,2015.0,2.0
enero,domingo,10.0,5.0,502.0,99,mayor,7,3,1983,daihatsu,ignorado,1,ignorado,hombre,57,55-59,2015,21629.0,,2015.0,2.0
enero,domingo,15.0,16.0,1601.0,99,mayor,1,5,9999,avanti,ignorado,1,ignorado,hombre,68,60-64,2015,21630.0,,2015.0,3.0
enero,domingo,20.0,16.0,1601.0,4,ignorado,1,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21631.0,,2015.0,4.0
enero,domingo,8.0,7.0,702.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21632.0,,2015.0,2.0
enero,domingo,21.0,3.0,307.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21633.0,,2015.0,4.0
enero,lunes,21.0,1.0,101.0,12,ignorado,1,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21634.0,,2015.0,4.0
enero,lunes,19.0,1.0,117.0,99,mayor,7,99,9999,jmc,ignorado,9,ignorado,hombre,32,30-34,2015,21635.0,,2015.0,4.0
enero,lunes,1.0,10.0,1010.0,99,ignorado,1,4,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21636.0,,2015.0,1.0
enero,lunes,9.0,11.0,1108.0,99,mayor,3,9,1994,land rover,ignorado,9,ignorado,hombre,23,20-24,2015,21637.0,,2015.0,2.0
enero,lunes,19.0,8.0,801.0,99,mayor,9,99,2008,land rover,ignorado,1,ignorado,hombre,24,20-24,2015,21638.0,,2015.0,4.0
enero,lunes,10.0,17.0,1710.0,99,ignorado,4,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21639.0,,2015.0,2.0
enero,lunes,19.0,14.0,1406.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21640.0,,2015.0,4.0
enero,martes,19.0,1.0,101.0,8,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21641.0,,2015.0,4.0
enero,martes,18.0,21.0,2106.0,99,ignorado,4,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21642.0,,2015.0,4.0
enero,martes,17.0,20.0,2001.0,99,mayor,1,2,2000,italika,ignorado,1,ignorado,mujer,20,20-24,2015,21643.0,,2015.0,3.0
enero,martes,17.0,18.0,1804.0,99,ignorado,9,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21644.0,,2015.0,3.0
enero,miercoles,15.0,1.0,108.0,1,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21645.0,,2015.0,3.0
enero,miercoles,21.0,1.0,108.0,7,mayor,12,1,9999,jaguar,ignorado,9,ignorado,hombre,24,20-24,2015,21646.0,,2015.0,4.0
enero,miercoles,17.0,5.0,513.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21647.0,,2015.0,3.0
enero,miercoles,1.0,17.0,1701.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21648.0,,2015.0,1.0
enero,miercoles,7.0,14.0,1413.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21649.0,,2015.0,2.0
enero,jueves,8.0,1.0,101.0,6,mayor,4,5,2013,renault,ignorado,9,ignorado,hombre,24,20-24,2015,21650.0,,2015.0,2.0
enero,jueves,15.0,1.0,101.0,5,mayor,1,2,9999,jmc,ignorado,9,ignorado,hombre,35,35-39,2015,21651.0,,2015.0,3.0
enero,jueves,15.0,1.0,101.0,11,mayor,1,1,9999,geo,ignorado,9,ignorado,mujer,57,55-59,2015,21652.0,,2015.0,3.0
enero,jueves,12.0,1.0,108.0,4,mayor,5,2,9999,freightliner,ignorado,9,ignorado,hombre,24,20-24,2015,21653.0,,2015.0,3.0
enero,jueves,23.0,20.0,2001.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21654.0,,2015.0,4.0
enero,jueves,18.0,5.0,501.0,99,mayor,4,3,9999,tvs apache,ignorado,9,ignorado,hombre,25,25-29,2015,21655.0,,2015.0,4.0
enero,jueves,2.0,15.0,1501.0,99,mayor,1,11,9999,italika,ignorado,9,ignorado,hombre,67,60-64,2015,21656.0,,2015.0,1.0
enero,jueves,3.0,2.0,201.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21657.0,,2015.0,1.0
enero,viernes,7.0,1.0,101.0,5,mayor,1,12,1992,italika,ignorado,9,ignorado,hombre,26,25-29,2015,21658.0,,2015.0,2.0
enero,viernes,17.0,1.0,108.0,1,mayor,12,1,9999,asia hero,ignorado,9,ignorado,hombre,42,40-44,2015,21659.0,,2015.0,3.0
enero,viernes,14.0,12.0,1201.0,2,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21660.0,,2015.0,3.0
enero,sabado,5.0,1.0,101.0,1,ignorado,1,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21661.0,,2015.0,1.0
enero,sabado,14.0,1.0,105.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21662.0,,2015.0,3.0
enero,sabado,11.0,1.0,116.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21663.0,,2015.0,2.0
enero,sabado,4.0,1.0,108.0,11,mayor,9,2,2015,avanti,ignorado,9,ignorado,hombre,22,20-24,2015,21664.0,,2015.0,1.0
enero,sabado,19.0,1.0,108.0,3,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21665.0,,2015.0,4.0
enero,sabado,0.0,21.0,2101.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21666.0,,2015.0,1.0
enero,sabado,13.0,11.0,1101.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21667.0,,2015.0,3.0
febrero,domingo,20.0,1.0,113.0,99,ignorado,3,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21668.0,,2015.0,4.0
febrero,domingo,22.0,1.0,113.0,99,ignorado,4,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21669.0,,2015.0,4.0
febrero,domingo,21.0,1.0,101.0,7,menor,4,99,9999,jmc,ignorado,9,ignorado,hombre,14,menor de 15,2015,21670.0,,2015.0,4.0
febrero,domingo,19.0,1.0,115.0,99,mayor,4,1,9999,tvs apache,ignorado,9,ignorado,hombre,23,20-24,2015,21671.0,,2015.0,4.0
febrero,domingo,19.0,1.0,110.0,99,ignorado,4,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21672.0,,2015.0,4.0
febrero,domingo,14.0,12.0,1201.0,99,mayor,1,99,9999,jmc,ignorado,9,ignorado,hombre,18,15-19,2015,21673.0,,2015.0,3.0
febrero,domingo,20.0,12.0,1201.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21674.0,,2015.0,4.0
febrero,domingo,5.0,8.0,801.0,99,ignorado,3,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21675.0,,2015.0,1.0
febrero,domingo,22.0,18.0,1801.0,99,mayor,3,5,9999,land rover,ignorado,9,ignorado,hombre,37,35-39,2015,21676.0,,2015.0,4.0
febrero,domingo,9.0,7.0,701.0,99,ignorado,3,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21677.0,,2015.0,2.0
febrero,lunes,6.0,1.0,101.0,9,ignorado,3,2,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21678.0,,2015.0,2.0
febrero,lunes,3.0,1.0,114.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21679.0,,2015.0,1.0
febrero,lunes,14.0,1.0,115.0,4,ignorado,3,3,2009,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21680.0,,2015.0,3.0
febrero,lunes,12.0,21.0,2106.0,99,mayor,14,1,2005,tvs apache,ignorado,9,ignorado,hombre,20,20-24,2015,21681.0,,2015.0,3.0
febrero,lunes,21.0,5.0,501.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21682.0,,2015.0,4.0
febrero,lunes,19.0,16.0,1601.0,99,mayor,9,6,2009,land rover,ignorado,1,ignorado,hombre,42,40-44,2015,21683.0,,2015.0,4.0
febrero,martes,15.0,1.0,101.0,8,mayor,4,1,2013,kinlon,ignorado,1,ignorado,hombre,19,15-19,2015,21684.0,,2015.0,3.0
febrero,martes,17.0,1.0,106.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21685.0,,2015.0,3.0
febrero,martes,7.0,1.0,108.0,2,mayor,2,3,2014,jeep,ignorado,1,ignorado,hombre,34,30-34,2015,21686.0,,2015.0,2.0
febrero,martes,7.0,19.0,1907.0,99,ignorado,6,14,1985,daihatsu,ignorado,9,ignorado,ignorado,999,65-69,2015,21687.0,,2015.0,2.0
febrero,martes,19.0,16.0,1606.0,99,mayor,3,3,9999,land rover,ignorado,1,ignorado,hombre,45,45-49,2015,21688.0,,2015.0,4.0
febrero,martes,9.0,4.0,401.0,4,mayor,1,4,1998,geo,ignorado,1,ignorado,hombre,43,40-44,2015,21689.0,,2015.0,2.0
febrero,martes,20.0,4.0,401.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21690.0,,2015.0,4.0
febrero,miercoles,18.0,1.0,101.0,18,mayor,1,1,2003,avanti,ignorado,1,ignorado,hombre,37,35-39,2015,21691.0,,2015.0,4.0
febrero,miercoles,10.0,5.0,505.0,99,mayor,13,99,9999,jmc,ignorado,1,ignorado,hombre,48,45-49,2015,21692.0,,2015.0,2.0
febrero,miercoles,15.0,16.0,1601.0,2,mayor,2,5,2003,kinlon,ignorado,1,ignorado,mujer,26,25-29,2015,21693.0,,2015.0,3.0
febrero,miercoles,17.0,19.0,1909.0,99,mayor,5,99,1991,jmc,ignorado,1,ignorado,hombre,32,30-34,2015,21694.0,,2015.0,3.0
febrero,jueves,15.0,1.0,107.0,99,mayor,4,5,2014,tvs apache,ignorado,2,ignorado,hombre,40,40-44,2015,21695.0,,2015.0,3.0
febrero,jueves,20.0,1.0,102.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21696.0,,2015.0,4.0
febrero,jueves,17.0,22.0,2202.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21697.0,,2015.0,3.0
febrero,jueves,14.0,10.0,1014.0,99,mayor,4,5,9999,tvs apache,ignorado,1,ignorado,hombre,21,20-24,2015,21698.0,,2015.0,3.0
febrero,jueves,15.0,12.0,1201.0,99,mayor,12,6,1988,jmc,ignorado,1,ignorado,hombre,39,35-39,2015,21699.0,,2015.0,3.0
febrero,jueves,9.0,13.0,1301.0,2,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21700.0,,2015.0,2.0
febrero,jueves,17.0,2.0,207.0,99,mayor,6,7,9999,dodge,ignorado,1,ignorado,hombre,43,40-44,2015,21701.0,,2015.0,3.0
febrero,jueves,18.0,17.0,1701.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21702.0,,2015.0,4.0
febrero,viernes,21.0,1.0,115.0,99,ignorado,4,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21703.0,,2015.0,4.0
febrero,viernes,22.0,1.0,101.0,19,mayor,1,5,1995,land rover,ignorado,1,ignorado,hombre,39,35-39,2015,21704.0,,2015.0,4.0
febrero,viernes,17.0,16.0,1601.0,99,mayor,9,3,2007,land rover,ignorado,1,ignorado,hombre,29,25-29,2015,21705.0,,2015.0,3.0
febrero,viernes,22.0,3.0,301.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21706.0,,2015.0,4.0
febrero,viernes,23.0,3.0,314.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21707.0,,2015.0,4.0
febrero,sabado,3.0,1.0,101.0,10,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21708.0,,2015.0,1.0
febrero,sabado,15.0,1.0,103.0,99,mayor,2,6,2006,geo,ignorado,9,ignorado,hombre,35,35-39,2015,21709.0,,2015.0,3.0
febrero,sabado,22.0,1.0,101.0,5,mayor,4,5,2013,geo,ignorado,9,ignorado,hombre,21,20-24,2015,21710.0,,2015.0,4.0
febrero,sabado,17.0,1.0,101.0,12,mayor,4,3,9999,tvs apache,ignorado,9,ignorado,hombre,19,15-19,2015,21711.0,,2015.0,3.0
febrero,sabado,2.0,1.0,114.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21712.0,,2015.0,1.0
febrero,sabado,13.0,22.0,2207.0,99,mayor,2,4,1992,hino,ignorado,9,ignorado,hombre,19,15-19,2015,21713.0,,2015.0,3.0
febrero,sabado,20.0,22.0,2214.0,99,mayor,4,3,2013,kinlon,ignorado,9,ignorado,hombre,21,20-24,2015,21714.0,,2015.0,4.0
febrero,sabado,9.0,7.0,701.0,99,mayor,12,3,9999,jmc,ignorado,9,ignorado,hombre,29,25-29,2015,21715.0,,2015.0,2.0
febrero,sabado,23.0,7.0,701.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21716.0,,2015.0,4.0
febrero,sabado,20.0,3.0,301.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21717.0,,2015.0,4.0
febrero,domingo,18.0,1.0,101.0,7,ignorado,4,5,9999,renault,ignorado,9,ignorado,hombre,999,65-69,2015,21718.0,,2015.0,4.0
febrero,domingo,6.0,1.0,115.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21719.0,,2015.0,2.0
febrero,domingo,17.0,1.0,115.0,4,ignorado,1,2,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21720.0,,2015.0,3.0
febrero,domingo,19.0,1.0,115.0,5,ignorado,1,6,9999,jumbo,ignorado,9,ignorado,hombre,999,65-69,2015,21721.0,,2015.0,4.0
febrero,domingo,7.0,9.0,901.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21722.0,,2015.0,2.0
febrero,domingo,20.0,12.0,1201.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21723.0,,2015.0,4.0
febrero,domingo,18.0,13.0,1302.0,99,mayor,1,99,9999,jmc,ignorado,9,ignorado,hombre,37,35-39,2015,21724.0,,2015.0,4.0
febrero,domingo,15.0,16.0,1608.0,99,mayor,4,5,2012,kinlon,ignorado,9,ignorado,hombre,35,35-39,2015,21725.0,,2015.0,3.0
febrero,domingo,23.0,16.0,1609.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21726.0,,2015.0,4.0
febrero,domingo,21.0,4.0,407.0,99,mayor,4,1,2013,tvs apache,ignorado,1,ignorado,hombre,24,20-24,2015,21727.0,,2015.0,4.0
febrero,lunes,16.0,1.0,114.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21728.0,,2015.0,3.0
febrero,lunes,10.0,5.0,502.0,99,mayor,5,3,9999,jmc,ignorado,1,ignorado,hombre,56,55-59,2015,21729.0,,2015.0,2.0
febrero,lunes,15.0,5.0,504.0,99,ignorado,5,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21730.0,,2015.0,3.0
febrero,lunes,17.0,6.0,608.0,99,ignorado,2,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21731.0,,2015.0,3.0
febrero,lunes,22.0,12.0,1202.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21732.0,,2015.0,4.0
febrero,lunes,15.0,16.0,1616.0,99,ignorado,5,3,9999,jmc,ignorado,1,ignorado,hombre,999,65-69,2015,21733.0,,2015.0,3.0
febrero,martes,23.0,1.0,108.0,1,mayor,4,5,9999,tvs apache,ignorado,1,ignorado,hombre,20,20-24,2015,21734.0,,2015.0,4.0
febrero,martes,15.0,20.0,2001.0,4,ignorado,4,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21735.0,,2015.0,3.0
febrero,martes,14.0,13.0,1306.0,99,mayor,3,9,9999,land rover,ignorado,2,ignorado,hombre,35,35-39,2015,21736.0,,2015.0,3.0
febrero,martes,8.0,16.0,1617.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21737.0,,2015.0,2.0
febrero,martes,15.0,18.0,1804.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21738.0,,2015.0,3.0
febrero,martes,22.0,4.0,409.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21739.0,,2015.0,4.0
febrero,miercoles,5.0,1.0,105.0,99,ignorado,1,99,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21740.0,,2015.0,1.0
febrero,miercoles,19.0,13.0,1301.0,11,ignorado,2,3,9999,jmc,ignorado,9,ignorado,hombre,999,65-69,2015,21741.0,,2015.0,4.0
febrero,miercoles,13.0,16.0,1602.0,99,mayor,5,2,9999,freightliner,ignorado,9,ignorado,hombre,36,35-39,2015,21742.0,,2015.0,3.0
febrero,miercoles,21.0,15.0,1501.0,2,mayor,4,1,9999,geo,ignorado,9,ignorado,hombre,30,30-34,2015,21743.0,,2015.0,4.0
febrero,miercoles,15.0,18.0,1801.0,99,mayor,4,9,2012,kenworth,ignorado,9,ignorado,hombre,19,15-19,2015,21744.0,,2015.0,3.0
febrero,miercoles,20.0,22.0,2205.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21745.0,,2015.0,4.0
febrero,miercoles,22.0,2.0,201.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21746.0,,2015.0,4.0
febrero,miercoles,19.0,17.0,1710.0,99,ignorado,99,99,9999,jmc,ignorado,9,ignorado,ignorado,999,65-69,2015,21747.0,,2015.0,4.0
