mes_ocu,dia_sem_ocu,hora_ocu,g_hora,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,color_veh,modelo_veh,marca_veh,tipo_eve,anio_ocu_file,num_corre,anio_ocu_dataset,anio_ocu
4.0,1.0,2.0,0,16.0,1615.0,,4.0,99.0,,999.0,1.0,2023,70837.0,2023.0,2023.0
4.0,1.0,14.0,0,16.0,1615.0,,3.0,2.0,,31.0,2.0,2023,70838.0,2023.0,2023.0
4.0,1.0,17.0,0,18.0,1801.0,,2.0,15.0,,48.0,1.0,2023,70839.0,2023.0,2023.0
4.0,1.0,11.0,0,14.0,1401.0,,5.0,1.0,,17.0,1.0,2023,70840.0,2023.0,2023.0
4.0,1.0,22.0,0,3.0,301.0,,4.0,3.0,,67.0,1.0,2023,70841.0,2023.0,2023.0
4.0,2.0,6.0,0,1.0,101.0,,2.0,4.0,,17.0,1.0,2023,70842.0,2023.0,2023.0
4.0,2.0,8.0,0,1.0,113.0,,4.0,99.0,,999.0,1.0,2023,70843.0,2023.0,2023.0
4.0,2.0,14.0,0,1.0,102.0,,4.0,99.0,,999.0,6.0,2023,70844.0,2023.0,2023.0
4.0,2.0,10.0,0,1.0,101.0,,1.0,4.0,,10.0,1.0,2023,70845.0,2023.0,2023.0
4.0,2.0,0.0,0,1.0,114.0,,1.0,4.0,,28.0,1.0,2023,70846.0,2023.0,2023.0
4.0,2.0,20.0,0,1.0,115.0,,1.0,4.0,,999.0,1.0,2023,70847.0,2023.0,2023.0
4.0,2.0,0.0,0,1.0,114.0,,4.0,1.0,,64.0,1.0,2023,70848.0,2023.0,2023.0
4.0,2.0,20.0,0,1.0,115.0,,4.0,99.0,,18.0,1.0,2023,70849.0,2023.0,2023.0
4.0,2.0,23.0,0,1.0,115.0,,4.0,1.0,,32.0,1.0,2023,70850.0,2023.0,2023.0
4.0,2.0,11.0,0,1.0,108.0,,1.0,2.0,,73.0,1.0,2023,70851.0,2023.0,2023.0
4.0,2.0,11.0,0,1.0,108.0,,4.0,99.0,,999.0,6.0,2023,70852.0,2023.0,2023.0
4.0,2.0,19.0,0,19.0,1901.0,,12.0,7.0,,17.0,1.0,2023,70853.0,2023.0,2023.0
4.0,2.0,11.0,0,5.0,501.0,,1.0,3.0,,41.0,1.0,2023,70854.0,2023.0,2023.0
4.0,2.0,2.0,0,5.0,504.0,,5.0,2.0,,31.0,1.0,2023,70855.0,2023.0,2023.0
4.0,2.0,11.0,0,5.0,501.0,,5.0,5.0,,17.0,1.0,2023,70856.0,2023.0,2023.0
4.0,2.0,2.0,0,5.0,504.0,,2.0,5.0,,56.0,1.0,2023,70857.0,2023.0,2023.0
4.0,2.0,11.0,0,5.0,501.0,,2.0,4.0,,48.0,1.0,2023,70858.0,2023.0,2023.0
4.0,2.0,16.0,0,5.0,511.0,,4.0,5.0,,67.0,6.0,2023,70859.0,2023.0,2023.0
4.0,2.0,7.0,0,9.0,901.0,,1.0,11.0,,69.0,2.0,2023,70860.0,2023.0,2023.0
4.0,2.0,19.0,0,4.0,406.0,,2.0,4.0,,67.0,2.0,2023,70861.0,2023.0,2023.0
4.0,3.0,15.0,0,1.0,101.0,,2.0,4.0,,41.0,1.0,2023,70862.0,2023.0,2023.0
4.0,3.0,1.0,0,1.0,101.0,,4.0,99.0,,999.0,1.0,2023,70863.0,2023.0,2023.0
4.0,3.0,10.0,0,1.0,101.0,,4.0,99.0,,999.0,1.0,2023,70864.0,2023.0,2023.0
4.0,3.0,18.0,0,1.0,101.0,,14.0,99.0,,999.0,1.0,2023,70865.0,2023.0,2023.0
4.0,3.0,10.0,0,1.0,115.0,,5.0,99.0,,999.0,1.0,2023,70866.0,2023.0,2023.0
4.0,3.0,12.0,0,1.0,108.0,,2.0,99.0,,999.0,1.0,2023,70867.0,2023.0,2023.0
4.0,3.0,20.0,0,1.0,108.0,,2.0,4.0,,48.0,1.0,2023,70868.0,2023.0,2023.0
4.0,3.0,19.0,0,1.0,108.0,,2.0,5.0,,34.0,1.0,2023,70869.0,2023.0,2023.0
4.0,3.0,12.0,0,1.0,108.0,,4.0,5.0,,6.0,1.0,2023,70870.0,2023.0,2023.0
4.0,3.0,20.0,0,1.0,108.0,,4.0,5.0,,27.0,1.0,2023,70871.0,2023.0,2023.0
4.0,3.0,19.0,0,1.0,108.0,,4.0,3.0,,999.0,1.0,2023,70872.0,2023.0,2023.0
4.0,3.0,2.0,0,1.0,110.0,,4.0,99.0,,999.0,1.0,2023,70873.0,2023.0,2023.0
4.0,3.0,19.0,0,1.0,110.0,,4.0,99.0,,999.0,1.0,2023,70874.0,2023.0,2023.0
4.0,3.0,13.0,0,21.0,2102.0,,5.0,2.0,,41.0,1.0,2023,70875.0,2023.0,2023.0
4.0,3.0,20.0,0,21.0,2101.0,,4.0,99.0,,999.0,1.0,2023,70876.0,2023.0,2023.0
4.0,3.0,13.0,0,21.0,2102.0,,3.0,4.0,,999.0,1.0,2023,70877.0,2023.0,2023.0
4.0,3.0,0.0,0,20.0,2002.0,,4.0,5.0,,168.0,1.0,2023,70878.0,2023.0,2023.0
4.0,3.0,21.0,0,5.0,509.0,,4.0,99.0,,999.0,6.0,2023,70879.0,2023.0,2023.0
4.0,3.0,6.0,0,5.0,501.0,,4.0,1.0,,67.0,1.0,2023,70880.0,2023.0,2023.0
4.0,3.0,7.0,0,9.0,901.0,,1.0,11.0,,69.0,1.0,2023,70881.0,2023.0,2023.0
4.0,3.0,10.0,0,18.0,1805.0,,6.0,7.0,,19.0,1.0,2023,70882.0,2023.0,2023.0
4.0,4.0,6.0,0,1.0,101.0,,4.0,5.0,,6.0,1.0,2023,70883.0,2023.0,2023.0
4.0,4.0,22.0,0,1.0,101.0,,5.0,3.0,,26.0,2.0,2023,70884.0,2023.0,2023.0
4.0,4.0,17.0,0,1.0,102.0,,5.0,99.0,,999.0,1.0,2023,70885.0,2023.0,2023.0
4.0,4.0,21.0,0,1.0,101.0,,1.0,99.0,,69.0,1.0,2023,70886.0,2023.0,2023.0
4.0,4.0,6.0,0,1.0,101.0,,4.0,5.0,,999.0,6.0,2023,70887.0,2023.0,2023.0
4.0,4.0,12.0,0,1.0,114.0,,4.0,99.0,,999.0,6.0,2023,70888.0,2023.0,2023.0
4.0,4.0,7.0,0,1.0,108.0,,4.0,99.0,,67.0,6.0,2023,70889.0,2023.0,2023.0
4.0,4.0,18.0,0,10.0,1001.0,,2.0,5.0,,28.0,1.0,2023,70890.0,2023.0,2023.0
4.0,5.0,10.0,0,1.0,101.0,,2.0,3.0,,48.0,1.0,2023,70891.0,2023.0,2023.0
4.0,5.0,11.0,0,1.0,106.0,,4.0,6.0,,54.0,1.0,2023,70892.0,2023.0,2023.0
4.0,5.0,22.0,0,1.0,115.0,,4.0,5.0,,999.0,1.0,2023,70893.0,2023.0,2023.0
4.0,5.0,1.0,0,22.0,2201.0,,11.0,99.0,,69.0,1.0,2023,70894.0,2023.0,2023.0
4.0,5.0,21.0,0,5.0,509.0,,5.0,7.0,,30.0,1.0,2023,70895.0,2023.0,2023.0
4.0,5.0,1.0,0,5.0,501.0,,4.0,99.0,,999.0,1.0,2023,70896.0,2023.0,2023.0
4.0,5.0,21.0,0,5.0,509.0,,4.0,5.0,,18.0,1.0,2023,70897.0,2023.0,2023.0
4.0,5.0,14.0,0,5.0,501.0,,4.0,99.0,,999.0,1.0,2023,70898.0,2023.0,2023.0
4.0,5.0,23.0,0,5.0,513.0,,4.0,99.0,,999.0,1.0,2023,70899.0,2023.0,2023.0
4.0,5.0,21.0,0,6.0,602.0,,4.0,1.0,,27.0,6.0,2023,70900.0,2023.0,2023.0
4.0,5.0,21.0,0,16.0,1601.0,,4.0,5.0,,67.0,1.0,2023,70901.0,2023.0,2023.0
4.0,5.0,22.0,0,17.0,1703.0,,4.0,99.0,,6.0,1.0,2023,70902.0,2023.0,2023.0
4.0,5.0,21.0,0,14.0,1402.0,,1.0,3.0,,69.0,2.0,2023,70903.0,2023.0,2023.0
4.0,5.0,18.0,0,14.0,1401.0,,4.0,3.0,,27.0,1.0,2023,70904.0,2023.0,2023.0
4.0,5.0,16.0,0,3.0,301.0,,4.0,99.0,,999.0,1.0,2023,70905.0,2023.0,2023.0
4.0,6.0,12.0,0,1.0,107.0,,4.0,5.0,,64.0,1.0,2023,70906.0,2023.0,2023.0
4.0,6.0,18.0,0,1.0,104.0,,4.0,99.0,,999.0,6.0,2023,70907.0,2023.0,2023.0
4.0,6.0,16.0,0,1.0,103.0,,1.0,1.0,,60.0,3.0,2023,70908.0,2023.0,2023.0
4.0,6.0,3.0,0,1.0,102.0,,4.0,5.0,,67.0,6.0,2023,70909.0,2023.0,2023.0
4.0,6.0,23.0,0,1.0,103.0,,4.0,5.0,,25.0,6.0,2023,70910.0,2023.0,2023.0
4.0,6.0,11.0,0,1.0,101.0,,1.0,10.0,,56.0,1.0,2023,70911.0,2023.0,2023.0
4.0,6.0,2.0,0,1.0,101.0,,4.0,99.0,,100.0,6.0,2023,70912.0,2023.0,2023.0
4.0,6.0,11.0,0,1.0,101.0,,4.0,1.0,,2.0,1.0,2023,70913.0,2023.0,2023.0
4.0,6.0,22.0,0,1.0,115.0,,99.0,99.0,,999.0,1.0,2023,70914.0,2023.0,2023.0
4.0,6.0,1.0,0,1.0,117.0,,4.0,2.0,,64.0,1.0,2023,70915.0,2023.0,2023.0
4.0,6.0,23.0,0,1.0,117.0,,4.0,3.0,,2.0,6.0,2023,70916.0,2023.0,2023.0
4.0,6.0,21.0,0,1.0,116.0,,4.0,99.0,,999.0,6.0,2023,70917.0,2023.0,2023.0
4.0,6.0,22.0,0,1.0,115.0,,4.0,99.0,,999.0,1.0,2023,70918.0,2023.0,2023.0
4.0,6.0,18.0,0,1.0,108.0,,1.0,3.0,,69.0,1.0,2023,70919.0,2023.0,2023.0
4.0,6.0,21.0,0,21.0,2101.0,,4.0,4.0,,32.0,1.0,2023,70920.0,2023.0,2023.0
4.0,6.0,21.0,0,5.0,501.0,,1.0,4.0,,73.0,1.0,2023,70921.0,2023.0,2023.0
4.0,6.0,21.0,0,5.0,501.0,,6.0,99.0,,999.0,1.0,2023,70922.0,2023.0,2023.0
4.0,6.0,0.0,0,6.0,611.0,,4.0,1.0,,32.0,1.0,2023,70923.0,2023.0,2023.0
4.0,6.0,20.0,0,11.0,1107.0,,12.0,7.0,,30.0,1.0,2023,70924.0,2023.0,2023.0
4.0,6.0,20.0,0,11.0,1101.0,,4.0,1.0,,18.0,1.0,2023,70925.0,2023.0,2023.0
4.0,6.0,5.0,0,9.0,920.0,,5.0,2.0,,31.0,1.0,2023,70926.0,2023.0,2023.0
4.0,6.0,2.0,0,4.0,416.0,,1.0,5.0,,10.0,1.0,2023,70927.0,2023.0,2023.0
4.0,6.0,16.0,0,4.0,404.0,,1.0,2.0,,999.0,1.0,2023,70928.0,2023.0,2023.0
4.0,6.0,2.0,0,4.0,416.0,,4.0,99.0,,999.0,1.0,2023,70929.0,2023.0,2023.0
4.0,6.0,16.0,0,4.0,404.0,,4.0,99.0,,6.0,1.0,2023,70930.0,2023.0,2023.0
4.0,6.0,17.0,0,3.0,301.0,,4.0,2.0,,6.0,1.0,2023,70931.0,2023.0,2023.0
4.0,7.0,12.0,0,1.0,101.0,,12.0,3.0,,50.0,1.0,2023,70932.0,2023.0,2023.0
4.0,7.0,16.0,0,1.0,101.0,,1.0,4.0,,69.0,1.0,2023,70933.0,2023.0,2023.0
4.0,7.0,17.0,0,1.0,101.0,,1.0,6.0,,48.0,1.0,2023,70934.0,2023.0,2023.0
4.0,7.0,12.0,0,1.0,101.0,,2.0,4.0,,28.0,1.0,2023,70935.0,2023.0,2023.0
4.0,7.0,16.0,0,1.0,101.0,,4.0,5.0,,32.0,1.0,2023,70936.0,2023.0,2023.0
4.0,7.0,22.0,0,1.0,101.0,,4.0,3.0,,67.0,1.0,2023,70937.0,2023.0,2023.0
4.0,7.0,17.0,0,1.0,101.0,,4.0,3.0,,3.0,1.0,2023,70938.0,2023.0,2023.0
4.0,7.0,23.0,0,1.0,101.0,,4.0,1.0,,25.0,6.0,2023,70939.0,2023.0,2023.0
4.0,7.0,22.0,0,1.0,101.0,,1.0,9.0,,48.0,1.0,2023,70940.0,2023.0,2023.0
4.0,7.0,8.0,0,1.0,102.0,,2.0,2.0,,28.0,1.0,2023,70941.0,2023.0,2023.0
4.0,7.0,0.0,0,1.0,103.0,,4.0,5.0,,3.0,6.0,2023,70942.0,2023.0,2023.0
4.0,7.0,1.0,0,1.0,101.0,,6.0,99.0,,999.0,1.0,2023,70943.0,2023.0,2023.0
4.0,7.0,22.0,0,1.0,101.0,,9.0,3.0,,28.0,1.0,2023,70944.0,2023.0,2023.0
4.0,7.0,1.0,0,1.0,101.0,,4.0,5.0,,76.0,1.0,2023,70945.0,2023.0,2023.0
4.0,7.0,2.0,0,1.0,101.0,,4.0,99.0,,999.0,2.0,2023,70946.0,2023.0,2023.0
4.0,7.0,22.0,0,1.0,101.0,,3.0,3.0,,999.0,1.0,2023,70947.0,2023.0,2023.0
4.0,7.0,21.0,0,1.0,101.0,,3.0,99.0,,999.0,2.0,2023,70948.0,2023.0,2023.0
4.0,7.0,19.0,0,1.0,116.0,,4.0,99.0,,999.0,1.0,2023,70949.0,2023.0,2023.0
4.0,7.0,22.0,0,1.0,114.0,,4.0,99.0,,999.0,6.0,2023,70950.0,2023.0,2023.0
4.0,7.0,14.0,0,1.0,108.0,,1.0,99.0,,999.0,1.0,2023,70951.0,2023.0,2023.0
4.0,7.0,7.0,0,1.0,108.0,,4.0,3.0,,3.0,6.0,2023,70952.0,2023.0,2023.0
4.0,7.0,14.0,0,1.0,108.0,,4.0,99.0,,999.0,1.0,2023,70953.0,2023.0,2023.0
4.0,7.0,10.0,0,21.0,2101.0,,4.0,3.0,,999.0,6.0,2023,70954.0,2023.0,2023.0
4.0,7.0,12.0,0,20.0,2011.0,,2.0,99.0,,27.0,1.0,2023,70955.0,2023.0,2023.0
4.0,7.0,7.0,0,5.0,501.0,,4.0,1.0,,6.0,1.0,2023,70956.0,2023.0,2023.0
4.0,7.0,19.0,0,5.0,514.0,,4.0,99.0,,6.0,2.0,2023,70957.0,2023.0,2023.0
4.0,7.0,7.0,0,5.0,501.0,,3.0,4.0,,46.0,1.0,2023,70958.0,2023.0,2023.0
4.0,7.0,14.0,0,6.0,614.0,,12.0,7.0,,17.0,2.0,2023,70959.0,2023.0,2023.0
4.0,7.0,18.0,0,9.0,924.0,,2.0,6.0,,69.0,1.0,2023,70960.0,2023.0,2023.0
4.0,7.0,2.0,0,18.0,1804.0,,2.0,2.0,,52.0,2.0,2023,70961.0,2023.0,2023.0
4.0,7.0,8.0,0,3.0,304.0,,4.0,5.0,,38.0,2.0,2023,70962.0,2023.0,2023.0
4.0,1.0,9.0,0,1.0,101.0,,4.0,1.0,,27.0,1.0,2023,70963.0,2023.0,2023.0
4.0,1.0,0.0,0,1.0,102.0,,1.0,4.0,,52.0,1.0,2023,70964.0,2023.0,2023.0
4.0,1.0,16.0,0,1.0,103.0,,5.0,3.0,,19.0,1.0,2023,70965.0,2023.0,2023.0
4.0,1.0,0.0,0,1.0,102.0,,4.0,1.0,,67.0,1.0,2023,70966.0,2023.0,2023.0
4.0,1.0,16.0,0,1.0,103.0,,4.0,2.0,,64.0,1.0,2023,70967.0,2023.0,2023.0
4.0,1.0,3.0,0,1.0,113.0,,4.0,1.0,,2.0,6.0,2023,70968.0,2023.0,2023.0
4.0,1.0,22.0,0,1.0,101.0,,4.0,5.0,,54.0,1.0,2023,70969.0,2023.0,2023.0
4.0,1.0,22.0,0,1.0,101.0,,3.0,2.0,,69.0,2.0,2023,70970.0,2023.0,2023.0
4.0,1.0,22.0,0,1.0,101.0,,3.0,4.0,,15.0,1.0,2023,70971.0,2023.0,2023.0
4.0,1.0,5.0,0,1.0,114.0,,1.0,99.0,,999.0,1.0,2023,70972.0,2023.0,2023.0
4.0,1.0,0.0,0,1.0,108.0,,1.0,4.0,,56.0,1.0,2023,70973.0,2023.0,2023.0
4.0,1.0,13.0,0,1.0,108.0,,6.0,3.0,,19.0,1.0,2023,70974.0,2023.0,2023.0
4.0,1.0,13.0,0,1.0,108.0,,2.0,5.0,,56.0,1.0,2023,70975.0,2023.0,2023.0
4.0,1.0,0.0,0,1.0,108.0,,4.0,5.0,,32.0,1.0,2023,70976.0,2023.0,2023.0
4.0,1.0,7.0,0,22.0,2215.0,,4.0,1.0,,18.0,6.0,2023,70977.0,2023.0,2023.0
4.0,1.0,6.0,0,22.0,2204.0,,3.0,11.0,,69.0,7.0,2023,70978.0,2023.0,2023.0
4.0,1.0,2.0,0,20.0,2007.0,,4.0,5.0,,18.0,1.0,2023,70979.0,2023.0,2023.0
4.0,1.0,1.0,0,5.0,513.0,,4.0,99.0,,999.0,6.0,2023,70980.0,2023.0,2023.0
4.0,1.0,6.0,0,5.0,501.0,,4.0,5.0,,67.0,6.0,2023,70981.0,2023.0,2023.0
4.0,1.0,0.0,0,11.0,1101.0,,4.0,1.0,,18.0,1.0,2023,70982.0,2023.0,2023.0
4.0,1.0,18.0,0,12.0,1201.0,,9.0,6.0,,999.0,3.0,2023,70983.0,2023.0,2023.0
4.0,1.0,21.0,0,13.0,1301.0,,1.0,4.0,,27.0,1.0,2023,70984.0,2023.0,2023.0
4.0,1.0,21.0,0,18.0,1802.0,,6.0,2.0,,19.0,1.0,2023,70985.0,2023.0,2023.0
4.0,1.0,7.0,0,18.0,1805.0,,4.0,5.0,,67.0,1.0,2023,70986.0,2023.0,2023.0
4.0,1.0,21.0,0,18.0,1802.0,,4.0,4.0,,67.0,1.0,2023,70987.0,2023.0,2023.0
4.0,1.0,7.0,0,18.0,1805.0,,3.0,7.0,,69.0,1.0,2023,70988.0,2023.0,2023.0
4.0,1.0,18.0,0,4.0,411.0,,4.0,1.0,,27.0,1.0,2023,70989.0,2023.0,2023.0
4.0,1.0,17.0,0,3.0,301.0,,4.0,14.0,,67.0,2.0,2023,70990.0,2023.0,2023.0
4.0,2.0,7.0,0,1.0,101.0,,1.0,99.0,,999.0,1.0,2023,70991.0,2023.0,2023.0
4.0,2.0,15.0,0,1.0,103.0,,1.0,9.0,,69.0,1.0,2023,70992.0,2023.0,2023.0
4.0,2.0,21.0,0,1.0,103.0,,1.0,3.0,,48.0,1.0,2023,70993.0,2023.0,2023.0
4.0,2.0,22.0,0,1.0,103.0,,1.0,1.0,,52.0,1.0,2023,70994.0,2023.0,2023.0
4.0,2.0,0.0,0,1.0,101.0,,2.0,3.0,,56.0,1.0,2023,70995.0,2023.0,2023.0
4.0,2.0,21.0,0,1.0,103.0,,2.0,9.0,,8.0,1.0,2023,70996.0,2023.0,2023.0
4.0,2.0,0.0,0,1.0,101.0,,4.0,5.0,,27.0,1.0,2023,70997.0,2023.0,2023.0
4.0,2.0,15.0,0,1.0,103.0,,4.0,1.0,,76.0,1.0,2023,70998.0,2023.0,2023.0
4.0,2.0,22.0,0,1.0,103.0,,4.0,1.0,,64.0,1.0,2023,70999.0,2023.0,2023.0
4.0,2.0,20.0,0,1.0,116.0,,2.0,99.0,,41.0,1.0,2023,71000.0,2023.0,2023.0
4.0,2.0,8.0,0,1.0,116.0,,4.0,5.0,,32.0,1.0,2023,71001.0,2023.0,2023.0
4.0,2.0,20.0,0,1.0,116.0,,4.0,99.0,,20.0,1.0,2023,71002.0,2023.0,2023.0
4.0,2.0,13.0,0,5.0,501.0,,4.0,3.0,,25.0,1.0,2023,71003.0,2023.0,2023.0
4.0,2.0,13.0,0,5.0,505.0,,4.0,99.0,,999.0,1.0,2023,71004.0,2023.0,2023.0
4.0,2.0,13.0,0,5.0,501.0,,3.0,4.0,,52.0,1.0,2023,71005.0,2023.0,2023.0
4.0,2.0,17.0,0,6.0,603.0,,5.0,2.0,,30.0,1.0,2023,71006.0,2023.0,2023.0
4.0,2.0,14.0,0,2.0,203.0,,3.0,2.0,,69.0,2.0,2023,71007.0,2023.0,2023.0
4.0,2.0,22.0,0,7.0,701.0,,6.0,99.0,,999.0,1.0,2023,71008.0,2023.0,2023.0
4.0,2.0,9.0,0,7.0,701.0,,9.0,99.0,,69.0,1.0,2023,71009.0,2023.0,2023.0
4.0,2.0,22.0,0,7.0,701.0,,3.0,99.0,,999.0,1.0,2023,71010.0,2023.0,2023.0
4.0,2.0,8.0,0,3.0,312.0,,1.0,99.0,,999.0,1.0,2023,71011.0,2023.0,2023.0
4.0,3.0,16.0,0,1.0,101.0,,12.0,2.0,,30.0,1.0,2023,71012.0,2023.0,2023.0
4.0,3.0,19.0,0,1.0,101.0,,1.0,2.0,,48.0,1.0,2023,71013.0,2023.0,2023.0
4.0,3.0,11.0,0,5.0,511.0,,1.0,11.0,,41.0,2.0,2023,71014.0,2023.0,2023.0
4.0,3.0,12.0,0,5.0,501.0,,4.0,99.0,,999.0,1.0,2023,71015.0,2023.0,2023.0
4.0,3.0,16.0,0,5.0,511.0,,4.0,3.0,,71.0,6.0,2023,71016.0,2023.0,2023.0
4.0,3.0,23.0,0,5.0,502.0,,4.0,3.0,,3.0,6.0,2023,71017.0,2023.0,2023.0
4.0,3.0,16.0,0,5.0,501.0,,4.0,5.0,,67.0,6.0,2023,71018.0,2023.0,2023.0
4.0,3.0,19.0,0,10.0,1016.0,,6.0,2.0,,19.0,1.0,2023,71019.0,2023.0,2023.0
4.0,3.0,16.0,0,16.0,1603.0,,5.0,2.0,,31.0,1.0,2023,71020.0,2023.0,2023.0
4.0,3.0,2.0,0,15.0,1507.0,,4.0,99.0,,999.0,6.0,2023,71021.0,2023.0,2023.0
4.0,3.0,2.0,0,15.0,1507.0,,4.0,99.0,,999.0,6.0,2023,71022.0,2023.0,2023.0
4.0,3.0,13.0,0,18.0,1801.0,,4.0,1.0,,27.0,1.0,2023,71023.0,2023.0,2023.0
4.0,3.0,18.0,0,18.0,1801.0,,4.0,5.0,,25.0,1.0,2023,71024.0,2023.0,2023.0
4.0,3.0,13.0,0,18.0,1801.0,,3.0,2.0,,56.0,1.0,2023,71025.0,2023.0,2023.0
4.0,3.0,18.0,0,18.0,1801.0,,3.0,3.0,,69.0,1.0,2023,71026.0,2023.0,2023.0
4.0,3.0,0.0,0,7.0,705.0,,6.0,2.0,,19.0,1.0,2023,71027.0,2023.0,2023.0
4.0,3.0,17.0,0,4.0,401.0,,12.0,11.0,,28.0,1.0,2023,71028.0,2023.0,2023.0
4.0,4.0,16.0,0,1.0,101.0,,2.0,3.0,,4.0,1.0,2023,71029.0,2023.0,2023.0
4.0,4.0,7.0,0,1.0,101.0,,12.0,3.0,,30.0,1.0,2023,71030.0,2023.0,2023.0
4.0,4.0,23.0,0,1.0,101.0,,4.0,1.0,,27.0,6.0,2023,71031.0,2023.0,2023.0
4.0,4.0,18.0,0,1.0,108.0,,2.0,9.0,,27.0,1.0,2023,71032.0,2023.0,2023.0
4.0,4.0,16.0,0,20.0,2001.0,,14.0,1.0,,6.0,1.0,2023,71033.0,2023.0,2023.0
4.0,4.0,2.0,0,6.0,610.0,,4.0,99.0,,999.0,2.0,2023,71034.0,2023.0,2023.0
4.0,4.0,23.0,0,6.0,608.0,,4.0,2.0,,999.0,1.0,2023,71035.0,2023.0,2023.0
4.0,4.0,21.0,0,16.0,1601.0,,1.0,99.0,,48.0,1.0,2023,71036.0,2023.0,2023.0
4.0,4.0,15.0,0,17.0,1701.0,,1.0,9.0,,41.0,1.0,2023,71037.0,2023.0,2023.0
4.0,4.0,8.0,0,17.0,1701.0,,4.0,5.0,,6.0,1.0,2023,71038.0,2023.0,2023.0
4.0,4.0,19.0,0,17.0,1707.0,,4.0,99.0,,999.0,1.0,2023,71039.0,2023.0,2023.0
4.0,4.0,7.0,0,4.0,401.0,,1.0,1.0,,69.0,1.0,2023,71040.0,2023.0,2023.0
4.0,4.0,0.0,0,3.0,301.0,,4.0,99.0,,27.0,2.0,2023,71041.0,2023.0,2023.0
4.0,4.0,0.0,0,3.0,301.0,,4.0,1.0,,27.0,1.0,2023,71042.0,2023.0,2023.0
4.0,5.0,22.0,0,1.0,101.0,,4.0,5.0,,27.0,1.0,2023,71043.0,2023.0,2023.0
4.0,5.0,17.0,0,1.0,101.0,,12.0,7.0,,28.0,1.0,2023,71044.0,2023.0,2023.0
4.0,5.0,9.0,0,1.0,101.0,,4.0,5.0,,100.0,1.0,2023,71045.0,2023.0,2023.0
4.0,5.0,17.0,0,1.0,101.0,,4.0,4.0,,3.0,1.0,2023,71046.0,2023.0,2023.0
4.0,5.0,9.0,0,1.0,101.0,,3.0,10.0,,15.0,1.0,2023,71047.0,2023.0,2023.0
4.0,5.0,19.0,0,1.0,101.0,,1.0,2.0,,52.0,1.0,2023,71048.0,2023.0,2023.0
4.0,5.0,20.0,0,1.0,101.0,,1.0,2.0,,69.0,1.0,2023,71049.0,2023.0,2023.0
4.0,5.0,19.0,0,1.0,101.0,,4.0,1.0,,27.0,1.0,2023,71050.0,2023.0,2023.0
4.0,5.0,20.0,0,1.0,101.0,,4.0,99.0,,999.0,1.0,2023,71051.0,2023.0,2023.0
4.0,5.0,8.0,0,1.0,101.0,,16.0,99.0,,999.0,1.0,2023,71052.0,2023.0,2023.0
4.0,5.0,8.0,0,1.0,101.0,,4.0,1.0,,76.0,1.0,2023,71053.0,2023.0,2023.0
4.0,5.0,8.0,0,1.0,101.0,,12.0,99.0,,999.0,1.0,2023,71054.0,2023.0,2023.0
4.0,5.0,6.0,0,1.0,114.0,,4.0,99.0,,999.0,1.0,2023,71055.0,2023.0,2023.0
4.0,5.0,19.0,0,1.0,114.0,,4.0,3.0,,999.0,1.0,2023,71056.0,2023.0,2023.0
4.0,5.0,3.0,0,1.0,108.0,,4.0,1.0,,25.0,1.0,2023,71057.0,2023.0,2023.0
4.0,5.0,6.0,0,5.0,513.0,,4.0,5.0,,6.0,2.0,2023,71058.0,2023.0,2023.0
4.0,5.0,20.0,0,5.0,502.0,,4.0,99.0,,999.0,1.0,2023,71059.0,2023.0,2023.0
4.0,5.0,20.0,0,10.0,1010.0,,6.0,2.0,,30.0,1.0,2023,71060.0,2023.0,2023.0
4.0,5.0,0.0,0,10.0,1010.0,,5.0,2.0,,999.0,1.0,2023,71061.0,2023.0,2023.0
4.0,5.0,20.0,0,10.0,1010.0,,5.0,2.0,,31.0,1.0,2023,71062.0,2023.0,2023.0
4.0,5.0,0.0,0,10.0,1010.0,,3.0,2.0,,48.0,1.0,2023,71063.0,2023.0,2023.0
4.0,5.0,21.0,0,11.0,1101.0,,5.0,2.0,,999.0,1.0,2023,71064.0,2023.0,2023.0
4.0,5.0,3.0,0,9.0,917.0,,1.0,4.0,,41.0,1.0,2023,71065.0,2023.0,2023.0
4.0,5.0,3.0,0,9.0,917.0,,5.0,2.0,,30.0,1.0,2023,71066.0,2023.0,2023.0
4.0,5.0,22.0,0,17.0,1712.0,,6.0,4.0,,19.0,1.0,2023,71067.0,2023.0,2023.0
4.0,5.0,23.0,0,14.0,1402.0,,5.0,7.0,,999.0,1.0,2023,71068.0,2023.0,2023.0
4.0,5.0,20.0,0,3.0,304.0,,6.0,2.0,,73.0,1.0,2023,71069.0,2023.0,2023.0
4.0,6.0,1.0,0,1.0,101.0,,1.0,4.0,,48.0,1.0,2023,71070.0,2023.0,2023.0
4.0,6.0,8.0,0,1.0,101.0,,1.0,2.0,,69.0,1.0,2023,71071.0,2023.0,2023.0
4.0,6.0,1.0,0,1.0,101.0,,4.0,5.0,,6.0,1.0,2023,71072.0,2023.0,2023.0
4.0,6.0,8.0,0,1.0,101.0,,4.0,1.0,,27.0,1.0,2023,71073.0,2023.0,2023.0
4.0,6.0,5.0,0,1.0,101.0,,9.0,4.0,,48.0,1.0,2023,71074.0,2023.0,2023.0
